 format: day,hour,forecast,value  location:84_147 Start : 20250609 
 9,1100,+10,75.000000 
 9,1100,+11,70.000000 
 9,1100,+12,65.000000 
 9,1100,+13,60.000000 
 9,1100,+14,60.000000 
 9,1100,+15,60.000000 
 9,1100,+16,60.000000 
 9,1100,+17,60.000000 
 9,1100,+18,60.000000 
 9,1100,+19,55.000000 
 9,1100,+20,55.000000 
 9,1100,+21,55.000000 
 9,1100,+22,60.000000 
 9,1100,+23,65.000000 
 9,1100,+24,65.000000 
 9,1100,+25,65.000000 
 9,1100,+26,60.000000 
 9,1100,+27,65.000000 
 9,1100,+28,65.000000 
 9,1100,+29,65.000000 
 9,1100,+30,65.000000 
 9,1100,+31,65.000000 
 9,1100,+32,70.000000 
 9,1100,+33,70.000000 
 9,1100,+34,70.000000 
 9,1100,+35,65.000000 
 9,1100,+36,60.000000 
 9,1100,+37,50.000000 
 9,1100,+38,50.000000 
 9,1100,+39,45.000000 
 9,1100,+40,45.000000 
 9,1100,+41,45.000000 
 9,1100,+42,45.000000 
 9,1100,+43,45.000000 
 9,1100,+44,45.000000 
 9,1100,+45,50.000000 
 9,1100,+46,55.000000 
 9,1100,+47,60.000000 
 9,1100,+48,60.000000 
 9,1100,+49,60.000000 
 9,1100,+50,65.000000 
 9,1100,+51,65.000000 
 9,1100,+52,65.000000 
 9,1100,+53,65.000000 
 9,1100,+54,65.000000 
 9,1100,+55,65.000000 
 9,1100,+56,70.000000 
 9,1100,+57,75.000000 
 9,1100,+58,75.000000 
 9,1100,+59,70.000000 
 9,1100,+60,65.000000 
 9,1100,+61,60.000000 
 9,1100,+62,60.000000 
 9,1100,+63,60.000000 
 9,1100,+64,60.000000 
 9,1100,+65,60.000000 
 9,1100,+66,65.000000 
 9,1100,+67,65.000000 
 9,1100,+68,65.000000 
 9,1100,+69,65.000000 
 9,1100,+70,65.000000 
 9,1100,+71,70.000000 
 9,1100,+72,80.000000 
 9,1100,+73,80.000000 
 9,1100,+74,80.000000 
 9,1100,+75,80.000000 
 9,1100,+76,80.000000 
 9,1100,+79,80.000000 
 9,1100,+82,85.000000 
 9,1100,+85,70.000000 
 9,1100,+88,65.000000 
 9,1100,+91,70.000000 
 9,1100,+94,80.000000 
 9,1100,+97,85.000000 
 9,1100,+100,80.000000 
 9,1400,+6,75.000000 
 9,1400,+7,75.000000 
 9,1400,+8,70.000000 
 9,1400,+9,65.000000 
 9,1400,+10,60.000000 
 9,1400,+11,60.000000 
 9,1400,+12,60.000000 
 9,1400,+13,60.000000 
 9,1400,+14,60.000000 
 9,1400,+15,60.000000 
 9,1400,+16,55.000000 
 9,1400,+17,55.000000 
 9,1400,+18,55.000000 
 9,1400,+19,60.000000 
 9,1400,+20,65.000000 
 9,1400,+21,65.000000 
 9,1400,+22,65.000000 
 9,1400,+23,60.000000 
 9,1400,+24,65.000000 
 9,1400,+25,65.000000 
 9,1400,+26,65.000000 
 9,1400,+27,65.000000 
 9,1400,+28,65.000000 
 9,1400,+29,70.000000 
 9,1400,+30,70.000000 
 9,1400,+31,70.000000 
 9,1400,+32,65.000000 
 9,1400,+33,60.000000 
 9,1400,+34,50.000000 
 9,1400,+35,50.000000 
 9,1400,+36,45.000000 
 9,1400,+37,45.000000 
 9,1400,+38,45.000000 
 9,1400,+39,45.000000 
 9,1400,+40,45.000000 
 9,1400,+41,45.000000 
 9,1400,+42,50.000000 
 9,1400,+43,55.000000 
 9,1400,+44,60.000000 
 9,1400,+45,60.000000 
 9,1400,+46,60.000000 
 9,1400,+47,65.000000 
 9,1400,+48,65.000000 
 9,1400,+49,65.000000 
 9,1400,+50,65.000000 
 9,1400,+51,65.000000 
 9,1400,+52,65.000000 
 9,1400,+53,70.000000 
 9,1400,+54,75.000000 
 9,1400,+55,75.000000 
 9,1400,+56,70.000000 
 9,1400,+57,65.000000 
 9,1400,+58,60.000000 
 9,1400,+59,60.000000 
 9,1400,+60,60.000000 
 9,1400,+61,60.000000 
 9,1400,+62,60.000000 
 9,1400,+63,65.000000 
 9,1400,+64,65.000000 
 9,1400,+65,65.000000 
 9,1400,+66,65.000000 
 9,1400,+67,65.000000 
 9,1400,+68,70.000000 
 9,1400,+69,80.000000 
 9,1400,+70,80.000000 
 9,1400,+71,80.000000 
 9,1400,+72,80.000000 
 9,1400,+73,80.000000 
 9,1400,+76,80.000000 
 9,1400,+79,85.000000 
 9,1400,+82,70.000000 
 9,1400,+85,65.000000 
 9,1400,+88,70.000000 
 9,1400,+91,80.000000 
 9,1400,+94,85.000000 
 9,1400,+97,80.000000 
 9,1700,+6,65.000000 
 9,1700,+7,60.000000 
 9,1700,+8,60.000000 
 9,1700,+9,60.000000 
 9,1700,+10,60.000000 
 9,1700,+11,60.000000 
 9,1700,+12,60.000000 
 9,1700,+13,55.000000 
 9,1700,+14,55.000000 
 9,1700,+15,55.000000 
 9,1700,+16,60.000000 
 9,1700,+17,65.000000 
 9,1700,+18,65.000000 
 9,1700,+19,65.000000 
 9,1700,+20,60.000000 
 9,1700,+21,65.000000 
 9,1700,+22,65.000000 
 9,1700,+23,65.000000 
 9,1700,+24,65.000000 
 9,1700,+25,65.000000 
 9,1700,+26,70.000000 
 9,1700,+27,70.000000 
 9,1700,+28,70.000000 
 9,1700,+29,65.000000 
 9,1700,+30,60.000000 
 9,1700,+31,50.000000 
 9,1700,+32,50.000000 
 9,1700,+33,45.000000 
 9,1700,+34,45.000000 
 9,1700,+35,45.000000 
 9,1700,+36,45.000000 
 9,1700,+37,45.000000 
 9,1700,+38,45.000000 
 9,1700,+39,50.000000 
 9,1700,+40,55.000000 
 9,1700,+41,60.000000 
 9,1700,+42,60.000000 
 9,1700,+43,60.000000 
 9,1700,+44,65.000000 
 9,1700,+45,65.000000 
 9,1700,+46,65.000000 
